Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
8-Sep-14,002-0590980-5673869,BP-RS-BK,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,002-0590980-5673869,BP-RS-BK,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Black Retro Stripe
8-Sep-14,002-0590980-5673869,BP-RS-BK,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Black Retro Stripe
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Amazon fees,FBA weight based fee,($1.34),,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Amazon fees,Shipping chargeback,($7.99),,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Concentric Circles
9-Sep-14,002-1248922-9397057,BP-GA-CC,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Concentric Circles
5-Sep-14,002-1479003-0740245,BP-VT-WT,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Wicked White
5-Sep-14,002-1479003-0740245,BP-VT-WT,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Wicked White
5-Sep-14,002-1479003-0740245,BP-VT-WT,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Wicked White
5-Sep-14,002-1479003-0740245,BP-VT-WT,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Wicked White
5-Sep-14,002-1479003-0740245,BP-VT-WT,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Wicked White
9-Sep-14,002-2383667-8763418,BP-D-PSART,Order Payment,Amazon fees,Commission,($15.00),,DaisyGear Backpack Diaper Bag - Pistachio Art
9-Sep-14,002-2383667-8763418,BP-D-PSART,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DaisyGear Backpack Diaper Bag - Pistachio Art
9-Sep-14,002-2383667-8763418,BP-D-PSART,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DaisyGear Backpack Diaper Bag - Pistachio Art
9-Sep-14,002-2383667-8763418,BP-D-PSART,Order Payment,Product charges,,$99.99 ,1,DaisyGear Backpack Diaper Bag - Pistachio Art
4-Sep-14,002-4390594-1060212,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4390594-1060212,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4390594-1060212,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4390594-1060212,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,002-4461927-2370653,BP-RS-OR,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Orange Retro Stripe
6-Sep-14,002-4461927-2370653,BP-RS-OR,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Orange Retro Stripe
6-Sep-14,002-4461927-2370653,BP-RS-OR,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Orange Retro Stripe
6-Sep-14,002-4461927-2370653,BP-RS-OR,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Orange Retro Stripe
6-Sep-14,002-4461927-2370653,BP-RS-OR,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Orange Retro Stripe
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Solid Black
4-Sep-14,002-4976115-2678634,BP-BA-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,002-5038826-8614649,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,002-5038826-8614649,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,002-5038826-8614649,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,002-5038826-8614649,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Amazon fees,Commission,($12.00),,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Amazon fees,FBA weight based fee,($2.51),,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Product charges,,$79.99 ,1,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Promo rebates,,$0.00 ,1,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Messenger Diaper Bag - Wicked White
5-Sep-14,002-5722235-6394600,MB-VT-WT,Order Payment,Other,Shipping,$7.99 ,,DadGear Messenger Diaper Bag - Wicked White
3-Sep-14,002-7316268-5537854,BP-CS-GN,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Green Center Stripe
3-Sep-14,002-7316268-5537854,BP-CS-GN,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Green Center Stripe
3-Sep-14,002-7316268-5537854,BP-CS-GN,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Green Center Stripe
3-Sep-14,002-7316268-5537854,BP-CS-GN,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Green Center Stripe
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Promo rebates,Shipping,($3.62),,DadGear Backpack Diaper Bag - Grey Professional
9-Sep-14,002-7739057-4810645,BP-PR-GY,Order Payment,Other,Shipping,$3.62 ,,DadGear Backpack Diaper Bag - Grey Professional
7-Sep-14,002-7862232-2912238,BP-CS-RD,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Red Center Stripe
7-Sep-14,002-7862232-2912238,BP-CS-RD,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Red Center Stripe
7-Sep-14,002-7862232-2912238,BP-CS-RD,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Red Center Stripe
7-Sep-14,002-7862232-2912238,BP-CS-RD,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Red Center Stripe
7-Sep-14,002-7862232-2912238,BP-CS-RD,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Red Center Stripe
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Promo rebates,Shipping,($7.99),,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,002-9496282-5762642,BP-VT-WT,Order Payment,Other,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Wicked White
9-Sep-14,102-0330134-3360267,BP-CS-BU,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Blue Center Stripe
9-Sep-14,102-0330134-3360267,BP-CS-BU,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Blue Center Stripe
9-Sep-14,102-0330134-3360267,BP-CS-BU,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Blue Center Stripe
9-Sep-14,102-0330134-3360267,BP-CS-BU,Refund,Promo rebates,Shipping,$7.99 ,,DadGear Backpack Diaper Bag - Blue Center Stripe
9-Sep-14,102-0330134-3360267,BP-CS-BU,Refund,Other,Shipping,($7.99),,DadGear Backpack Diaper Bag - Blue Center Stripe
6-Sep-14,102-0606383-8134660,BP-RS-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,102-0606383-8134660,BP-RS-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,102-0606383-8134660,BP-RS-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Black Retro Stripe
6-Sep-14,102-0606383-8134660,BP-RS-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Black Retro Stripe
3-Sep-14,102-1382550-8349817,BP-PR-GY,Refund,Amazon fees,Commission,$13.50 ,,DadGear Backpack Diaper Bag - Grey Professional
3-Sep-14,102-1382550-8349817,BP-PR-GY,Refund,Amazon fees,Refund commission,($2.70),,DadGear Backpack Diaper Bag - Grey Professional
3-Sep-14,102-1382550-8349817,BP-PR-GY,Refund,Product charges,,($89.99),1,DadGear Backpack Diaper Bag - Grey Professional
3-Sep-14,102-1710553-8829844,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,102-1710553-8829844,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,102-1710553-8829844,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,102-1710553-8829844,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,102-2453456-0972244,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,102-2453456-0972244,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,102-2453456-0972244,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
6-Sep-14,102-2453456-0972244,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-5292115-8964225,BP-VT-WT,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Wicked White
7-Sep-14,102-5292115-8964225,BP-VT-WT,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Wicked White
7-Sep-14,102-5292115-8964225,BP-VT-WT,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Wicked White
7-Sep-14,102-5292115-8964225,BP-VT-WT,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Wicked White
7-Sep-14,102-5292115-8964225,BP-VT-WT,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Wicked White
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Amazon fees,Commission,($9.00),,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Amazon fees,Shipping chargeback,($7.99),,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Product charges,,$59.99 ,1,DadGear Courier Diaper Bag - Solid Black
8-Sep-14,102-6733893-6838651,CR-BA-BK,Order Payment,Other,Shipping,$7.99 ,,DadGear Courier Diaper Bag - Solid Black
4-Sep-14,102-7072495-1792229,BP-PR-GY,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Grey Professional
4-Sep-14,102-7072495-1792229,BP-PR-GY,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Grey Professional
4-Sep-14,102-7072495-1792229,BP-PR-GY,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Grey Professional
4-Sep-14,102-7072495-1792229,BP-PR-GY,Order Payment,Amazon fees,FBA weight based fee,($1.73),,DadGear Backpack Diaper Bag - Grey Professional
4-Sep-14,102-7072495-1792229,BP-PR-GY,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Grey Professional
8-Sep-14,102-7385578-8698625,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,102-7385578-8698625,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,102-7385578-8698625,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
8-Sep-14,102-7385578-8698625,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Amazon fees,Shipping chargeback,($3.64),,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,102-9373125-5321053,BP-BA-BK,Order Payment,Other,Shipping,$3.64 ,,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,103-0500864-7329065,BP-BA-BK,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,103-0500864-7329065,BP-BA-BK,Order Payment,Amazon fees,FBA per unit fulfillment fee,($4.03),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,103-0500864-7329065,BP-BA-BK,Order Payment,Amazon fees,FBA weight based fee,($2.12),,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,103-0500864-7329065,BP-BA-BK,Order Payment,Product charges,,$89.99 ,1,DadGear Backpack Diaper Bag - Solid Black
3-Sep-14,103-0500864-7329065,BP-BA-BK,Order Payment,Promo rebates,,$0.00 ,1,DadGear Backpack Diaper Bag - Solid Black
7-Sep-14,103-5062662-5736266,BP-RS-GN,Order Payment,Amazon fees,Commission,($13.50),,DadGear Backpack Diaper Bag - Green Retro Stripe
7-Sep-14,103-5062662-5736266,BP-RS-GN,Order Payment,Amazon fees,FBA per order fulfillment fee,($1.00),,DadGear Backpack Diaper Bag - Green Retro Stripe
7-Sep-14,103-5062662-5736266,BP-RS-GN,Order Payment,Amazon fees,FBA per unit fulfillment fee,($1.02),,DadGear Backpack Diaper Bag - Green Retro Stripe
